Term,Course,Section,CRN,Name,A,B,C,D,F,I,NR,S,U,V,W,Total,Class Size Group,Calculated GPA,Level
201305,MSE 2698,MS,56516,"Shofner,Meisha Lei",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 2698,RS,56514,"Speyer,Robert F",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 2698,VM,56515,"Milam,Valeria Tohver",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 2698,VT,56511,"Tsukruk,Vladimir V",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 2698,ZLW,56510,"Wang,Zhong Lin",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 2699,GY,54285,"Yushin,Gleb",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MSE 2699,JN,53560,"Nadler,Jason Hayes",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MSE 3025,A,56292,"Gokhale,Arun M",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,MSE 4698,DQ,56620,"Qin,Dong",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4698,ML,56754,"Liu,Meilin",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4698,MLS,56585,"Shofner,Meisha Lei",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4698,RG,56719,"Gerhardt,Rosario A",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4698,SSJ,53686,"Jang,Seung Soon",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4698,VT,53711,"Tsukruk,Vladimir V",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4698,ZK,54925,"Kang,Zhitao",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4699,CPW,52638,"Wong,C P",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MSE 4699,YW,56796,"Wang,Youjiang",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MSE 4699,ZL,56936,"Lin,Zhiqun",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MSE 7000,KHS,51595,"Sandhage,Kenneth H.",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 7000,RM,56558,"McGrath,Robert Thomas",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 7000,RT,50533,"Tummala,Rao R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 7000,VT,53251,"Tsukruk,Vladimir V",,,,,,,,,100%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,AG,50515,"Gokhale,Arun M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,BC,56560,"Cola,Baratunde Aole",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,CS,50520,"Summers,Christopher",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,DB,56610,"Bucknall,David G",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,DQ,56637,"Qin,Dong",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,EV,55838,"Vogel,Eric Matthew",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,HB,55781,"Beckham,Haskell W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,HG,51304,"Garmestani,Hamid",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,JLB,56679,"Bredas,Jean-Luc E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,KG,52632,"Gall,Kenneth A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,MLI,51131,"Li,Mo",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,NEU,56843,"Neu,Richard W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,PS,51603,"Singh,Preet M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,NRE 4698,PE2,56931,"Petrovic,Bojan",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,NRE 4699,PE1,56932,"Petrovic,Bojan",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,NRE 4699,PET,56861,"Petrovic,Bojan",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,NRE 8903,DEO,56773,"Deo,Chaitanya Suresh",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,NRE 9000,STA,50166,"Stacey Jr,Weston M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 2698,FZ,55753,"Fernandez De Las Nieves,Alberto",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,PHYS 2699,IT,54073,"Taboada,Ignacio F",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PHYS 4698,FN,53704,"Fernandez De Las Nieves,Alberto",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,PHYS 4698,RG,54085,"Grigoriev,Roman O",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,PHYS 4699,AZ,53296,"Zangwill,Andrew",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PHYS 4699,FN,53700,"Fernandez De Las Nieves,Alberto",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PHYS 4699,TB,56539,"Bogdanovic,Tamara",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PHYS 8901,DB,54034,"Ballantyne,David Ross",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,DEH,50034,"De Heer,Walter A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,DS,54036,"Shoemaker,Deirdre Marie",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,JW,55742,"Wise,John H",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,KB,56921,"Brown,Kenneth Ray",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,KIN,52851,"Kindermann,Markus Erich",,,,,,,100%,,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 8901,PC,50040,"Cvitanovic,Predrag",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,PG,50046,"Goldbart,Paul Mark",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,RT,50043,"Trebino,Rick P",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Graduate
201305,PHYS 8901,SDM,50041,"Sa De Melo,Carlos A.R.",,,,,,100%,,,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 8901,TU,50044,"Uzer,Ahmet Turgay",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,ZJ,50038,"Jiang,Zhigang",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 9000,BK,50023,"Kennedy,T A Brian",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,CR,50019,"Raman,Chandra S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,DS,54043,"Shoemaker,Deirdre Marie",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,ER,51968,"Riedo,Elisa",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,HK,50020,"Kim,Harold Delasaux",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,JB,55159,"Bellissard,Jean V",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,KUZ,51320,"Kuzmich,Alexander M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,KW,50029,"Wiesenfeld,Kurt A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,MC,55208,"Cathcart,J Michael",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,MY,56804,"Chou,Mei-Yin",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,ON,55737,"Otte,Adam Nepomuk",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,RG,51046,"Grigoriev,Roman O",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,TU,50028,"Uzer,Ahmet Turgay",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,WJ,55227,"Weitz,Joshua Stephen",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 4601,RM,56533,"Meyer,Rustin D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PSYC 4698,CH,51979,"Hertzog,Christopher K",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,PSYC 4698,WR,52808,"Rogers,Wendy A",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,PSYC 4699,ES,55337,"Schumacher,Eric H",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PSYC 4699,RC,51930,"Catrambone,Richard",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PSYC 7000,AD,53432,"Duarte,Audrey L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 7000,LD,55911,"DeChurch,Leslie Ann",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 7000,PV,53433,"Verhaeghen,Paul Michel Bernard",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 7000,RC,56800,"Catrambone,Richard",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 8901,BW,51128,"Walker,Bruce N",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 8904,CH,54318,"Hertzog,Christopher K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PSYC 8904,WR,55809,"Rogers,Wendy A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 9000,AD,53438,"Duarte,Audrey L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 9000,AF,53437,"Fisk,Arthur D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 9000,CH,55788,"Hertzog,Christopher K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 9000,JR,53440,"Roberts,James S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 9000,RC,53436,"Catrambone,Richard",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 6999,HB,51221,"Beckham,Haskell W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 6999,JP,55315,"Perry,Joseph W.",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 6999,KJ,51224,"Jacob,Karl I",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 6999,VT,53740,"Tsukruk,Vladimir V",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 8998,KJ,51257,"Jacob,Karl I",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 9000,AG,51266,"Griffin III,Anselm C",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 9000,FC,51265,"Cook,Fred L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 9000,GY,54702,"Yushin,Gleb",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 9000,HB,51263,"Beckham,Haskell W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 9000,JP,55316,"Perry,Joseph W.",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PTFE 9000,MA,51925,"Allen,Mark G",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 4651,RPB,53165,"Barke,Richard P",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PUBP 4651,SB,56710,"Breznitz,Shiri M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PUBP 4901,AL,56685,"Levine,Aaron David",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,PUBP 6801,KI,56764,"Isett,Kimberley Roussin",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 6801,MB,56648,"Brown,Marilyn Ann",,,,,,,,,100%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 6801,PB,56062,"Baer,Paul Gordon",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 6801,RB,56803,"Berry,Roberta M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 7000,HK,55924,"Klein,Hans K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 7000,SC,52423,"Cozzens,Susan E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 8900,HK,55828,"Klein,Hans K",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Graduate
201305,PUBP 8900,KI,56939,"Isett,Kimberley Roussin",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PUBP 8900,MB,56837,"Brown,Marilyn Ann",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 8900,PB,56938,"Baer,Paul Gordon",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 8900,RB,56836,"Berry,Roberta M",,,,,,100%,,,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 8997,JB,54397,"Borenstein,Jason David",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 8998,KI,56765,"Isett,Kimberley Roussin",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 9000,AL,56705,"Levine,Aaron David",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 9000,DH,53195,"Hicks,Diana M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 9000,DM,56799,"Matisoff,Daniel Charles",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 9000,JM,53861,"Melkers,Julia Ellen",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PUBP 9000,PS,52781,"Shapira,Philip P",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,SPAN 1002,RAR,56465,"Shook,David John",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,SPAN 3101,RMA,56662,"Comfort,Kelly Renee",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,SPAN 4500,G,56486,"Comfort,Kelly Renee",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,SPAN 4695,A,56788,"Shook,David John",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,SPAN 4823,A,56789,"Shook,David John",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 2699,SCA,55366,"Scarborough,David",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 2699,SCH,56825,"Schrage,Daniel P",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 4699,COS,53221,"Costello,Mark Francis",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 4699,SEI,51983,"Seitzman,Jerry M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 4699,ZIN,52032,"Zinn,Ben T",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 7000,GER,54386,"German,Brian J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 7000,KOM,52644,"Komerath,Narayanan M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 7000,RUZ,51574,"Ruzzene,Massimo",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 8900,JAG,50365,"Jagoda,Jechiel",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,AE 8900,KOM,50367,"Komerath,Narayanan M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,AE 8900,QCO,54757,"Costello,Mark Francis",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Graduate
201305,AE 8900,WAL,52662,"Walker II,Mitchell L.R.",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,AE 8900,ZIN,50377,"Zinn,Ben T",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,AE 9000,FEI,54885,"Feigh,Karen M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,FER,53250,"Feron,Eric Marie J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,GER,54387,"German,Brian J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,JAG,50321,"Jagoda,Jechiel",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,KAR,50322,"Kardomateas,George",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,RUZ,51362,"Ruzzene,Massimo",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,SAN,50330,"Sankar,Lakshmi N",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,APPH 4699,CH,51953,"Hovorka,Christopher F",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,APPH 9000,BP,53699,"Priloutski,Boris I",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,APPH 9000,MMS,53179,"Millard-Stafford,Melinda",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,APPH 9000,RN,54610,"Nichols,T Richard",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,APPH 9000,SS,55044,"Sprigle,Stephen H",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ARBC 3813,REG,55433,"Elbousty,Moulay Youness",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Undergraduate
201305,ARCH 4833,DB,56523,"Baerlecken,Daniel Michael",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BC 7000,JI,55852,"Irizarry,Javier",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BC 8813,RBC,54574,"Keel,Thomas M",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Graduate
201305,BC 8823,RBC,54575,"Keel,Thomas M",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Graduate
201305,BC 8833,RBC,54576,"Keel,Thomas M",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Graduate
201305,BIOL 2699,VAN,55563,"Vannberg,Fredrik O",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BIOL 4698,CHO,51756,"Choi,Jung Ho",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,BIOL 4699,DUA,55793,"Duarte,Audrey L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BIOL 4699,SNE,51782,"Snell,Terry W",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BIOL 4699,VAN,55565,"Vannberg,Fredrik O",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BIOL 7000,YEN,51020,"Yen,Jeannette",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8803,A,56850,"Spencer,Christine Courtney",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Graduate
201305,BIOL 8998,DIC,50465,"DiChristina,Thomas J",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,HAM,54694,"Hammer,Brian K",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,JIA,52670,"Jiang,Lin",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,JOR,53155,"Jordan,Irving King",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,KOS,55551,"Kostka,Joel E",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,KUB,51023,"Kubanek,Julia M",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,LOB,51727,"Lobachev,Kirill S",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,STE,55561,"Stewart,Frank James",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 8998,STO,53790,"Storici,Francesca",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,GOO,51729,"Goodisman,Michael David",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,HAM,54695,"Hammer,Brian K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,HAR,51285,"Harvey,Stephen C",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,JIA,52671,"Jiang,Lin",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,JOR,53154,"Jordan,Irving King",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,KON,54741,"Konstantinidis,Konstantinos T",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,KOS,55553,"Kostka,Joel E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,KRE,53082,"Schmidt-Krey,Ingeborg",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,KUB,51025,"Kubanek,Julia M",,,,,,,,50%,50%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,STE,55562,"Stewart,Frank James",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,WAR,50477,"Wartell,Roger M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BMED 2699,MCD,53334,"McDevitt,Todd C",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BMED 4698,BAR,53706,"Barker,Thomas Harrison",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
